"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"
"sample.231"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58825451225566e-11	2.37001869929445e-07	2.28493583958812e-09	0.000142036054312058	2.22773379140034e-09	0.000568512925878909	0.000348088232832535	0.000235335682212274	0.00152258034253355	0.00247637522113325	0.00391596719068714	0.00688467251550756	0.0125388556383607	0.0035741850763623	0.0120404799047487	0.0203945471581097	0.078112852044696	0.0425515901712817	0.013122117918956	0.0322419139881621	0.0987707243800684	0.0402202690175442	0.067860864006856	0.0175034876550593	0.0543495884381611	0.0427775392343795	0.0623121396522524	0.143555511966487	0.0114195838930704	0.0341678616257831	0.0613718815294918	0.0272142919450126	0.0389199969177583	0.0329990621675468	0.0109482777661062	0.00727156679715879	0.00757261779280471	0.000744208796752588	0.000753221650849201	0.000773656664475645	0.000459774013410487	0.00734803982616983	2.01249070736776e-13	2.99479538674898e-08	4.54480951032894e-09	1.46009985119506e-05	8.47165127984772e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.241"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60131896310633e-29	3.72304379223329e-08	6.36381815418343e-31	0.00420182497188592	1.41826280036805e-07	0.000307568850575813	1.23982484469413e-07	5.22103680188952e-05	0.00158328076517491	0.0204898497855465	0.0300631438449314	0.00653263970201111	0.00628097303868308	0.0530523257370504	0.0117959623168265	0.024389767407846	0.0410519420855749	0.0303905892616455	0.106130109583516	0.0487384678571758	0.0490956675035904	0.0375457801702249	0.0554369030544313	0.0572409837883759	0.0610006068100297	0.0332567316291763	0.0524725900355502	0.0400771632591775	0.0703820407649213	0.0189841276113303	0.0153728351234141	0.0383869878958562	0.0295285567457271	0.00704006431279231	0.0102603083196578	0.00934240140718631	0.00149523732641433	0.00263545162928287	0.00724214610841627	0.000320150409282818	0.0147440238641094	0.00096261440817491	0.0001871698648667	2.83161959871573e-05	2.92435499664194e-16	0.00189976777701311	2.58476000374938e-26	4.15369344875258e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.251"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51233893437659e-10	4.27178922759751e-41	1.97196520082954e-06	6.71344144462839e-05	1.94158240196523e-13	0.000748178283424026	0.000780284193236405	0.00298713846617349	3.7017025892358e-05	0.000355987587372004	0.0319196200089848	0.00146047744359923	0.0208194773806159	0.00792913807495952	0.0225940812077812	0.0214229689649151	0.047830436273551	0.0515091295903358	0.0332167044867254	0.036519192627927	0.0769826245663301	0.0418230795072548	0.0737930096724422	0.0810205562545895	0.0797027011152012	0.0555738206817715	0.00863816683431484	0.0395854787901602	0.0500900907783384	0.0299025030769642	0.0495889138942724	0.0257980343703791	0.0125101425946752	0.0122926419626934	0.026590119781445	0.0325207465500601	0.00117235475969425	0.00148109757699226	0.00545484832950078	0.00660828660647329	0.00271842611697853	0.00260187337469114	0.00335154425820902	7.71138454902712e-17	1.52073160387174e-24	1.73933731561031e-22	5.11487484997047e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.261"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06181717214298e-52	0.00462557717660165	3.22469144124785e-12	2.89575881825864e-08	1.36956743508727e-08	0.00075960658869782	0.000865330462786664	0.0129982891995448	0.0124294180666495	0.000924397687699717	0.00151392041529462	0.0142846297154904	0.0126257641574247	0.0031106064695156	0.00219939129056862	0.0212634754384985	0.0197733985488586	0.0585489348376602	0.0309596827691321	0.0608146991196749	0.0457467699997623	0.0807272930427797	0.0175685723359969	0.10137648145534	0.0858776179703341	0.0527705481936948	0.0739907674680833	0.0353284591868401	0.0316336123702767	0.0229151351127498	0.0120490622388904	0.0450105712612644	0.0153362253000485	0.0248274748571639	0.0309237257268928	0.001406544924963	0.0364816988291862	0.00286705767601912	0.00714655891444033	0.0180122017122253	0.000297099054436743	8.99267560113577e-06	5.76495410437632e-09	4.02544937189803e-11	5.15873652635877e-21	3.0922423416033e-07	2.46782735193294e-22	5.00629818902045e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.271"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26905564950401e-16	4.98194359928371e-23	2.72666919177105e-18	0.0170092219440779	0.00187795388731973	9.78485348886592e-06	0.00118457505202065	0.00103561721824634	0.00122970085080379	0.00317708760885353	0.00516820041582042	0.0252139842139951	0.0220423788264059	0.00415348651964612	0.014875806232916	0.0344338019216301	0.0515177075252887	0.0290886153245691	0.0218130529630288	0.033497769082566	0.064264489995053	0.0283810295132109	0.0703077816089052	0.050368605916644	0.0954161148988493	0.081471482777542	0.0848112163635234	0.0221009405520246	0.0473859892801754	0.0421556282240516	0.018573437659975	0.0107408689331676	0.00711312083377792	0.0212461805228966	0.00394817389056501	0.0604774193692764	0.0105342247028687	0.000121921900645894	0.00700904680516984	0.00501344658911546	0.000422297979629453	1.30037235169719e-05	0.000794395083973217	4.37885357604832e-07	3.41734209132269e-11	8.51822463879862e-14	5.15148521973147e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.281"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36106770392013e-18	8.61645029326702e-23	4.30770715949202e-05	8.48206094964613e-07	1.62183976246748e-09	0.00105104759592137	0.000112823556309024	0.00178991177731132	0.00153157499649511	0.0201754430854916	1.12768698948161e-05	0.00683418758988582	0.00683196645629407	0.00938198936879828	0.0182275479047609	0.00855598886869739	0.0136876063948402	0.0202749143818203	0.0362717119579428	0.0583420987892423	0.0245988074973324	0.107858342437866	0.035268838365356	0.0266504105358226	0.0947724640705029	0.0588771746215964	0.0169913219595337	0.0249093158390468	0.044811837186478	0.0447655355473703	0.0975094795638106	0.0819196573814764	0.0373492226507664	0.0201661831737946	0.0131515900923847	0.00431908833976162	0.00134505160641718	0.0377314869985532	0.00194514442512675	0.0206908626271015	8.04152869234372e-05	5.04191475918356e-07	9.32951620270236e-05	0.000176580424061518	5.37269311725986e-17	6.75574918678247e-50	0.000893373522178921	1.52154053343296e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.56064744020643e-18	4.28310670719024e-21	1.09153515380737e-08	0.000169227769024384	1.18697909331626e-05	0.000134653663621404	2.71431733919772e-06	0.00356769284937491	0.0465885526710509	0.00424695572280484	0.00430960569886442	0.0130774961082568	0.0113565133033151	0.0147589874541745	0.013389735522951	0.0214000118622435	0.0396854316865998	0.0263812994299572	0.0394923312003006	0.0347105912372061	0.0409493615495997	0.0569126548477113	0.0374504182737199	0.0428533789571752	0.0487896475983944	0.0720480288479657	0.0547166955911958	0.0656637162000136	0.049539045597301	0.0116441659807156	0.0392030919397089	0.0317535390683674	0.0313612720464983	0.0543223696197952	0.0556129315014795	0.0110405672929325	0.0181790501296976	0.000877455759774206	0.00067573803991214	0.00104573479431595	0.000492743514964979	0.00122925836945476	0.0003477727452216	2.67103324136317e-06	4.72892273360187e-06	2.80574740342145e-07	1.10007363396954e-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.301"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06760371896573e-06	3.78156124709856e-54	2.56142353919701e-18	0.0107182513941483	1.61534483283748e-06	4.61320682579701e-09	0.000330185363309229	0.000352563696454881	0.0136397834593646	0.0176433568213381	0.00853531909986145	0.0113368194248808	0.0145913807203864	0.00432909552542584	0.0196410974167406	0.0545703557307881	0.0386023605744565	0.0729345357814736	0.0412860177025983	0.0270911482996191	0.0485791237494708	0.0363808790559615	0.0419470539325722	0.071445064693999	0.0559430517855475	0.0324706949561531	0.0734500047907142	0.0252145876784159	0.0342549920445791	0.039905647791217	0.0421126395367819	0.0335797878247806	0.0245661071934479	0.0155292999200451	0.0407993458499055	0.0174434642274083	0.00252977606002558	0.0173598288130829	0.000128227323313684	0.00227685490846882	3.22354076159885e-05	0.000987219930108075	0.00697492339469988	0.000479906783360236	2.88650306120333e-07	2.43000520176608e-11	4.035101090447e-06	2.42712684925887e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17065891238601e-06	5.82772859610135e-09	1.04251220417198e-11	0.00454627625531658	2.79594166856517e-14	0.00949039596345427	0.0012477732228109	5.80382135570478e-05	0.00129800802124868	0.00829886122843863	0.00420749529050158	0.0309563057127076	0.00281919182709497	0.00804221827041961	0.0191300222397168	0.0756292594421869	0.0237794018258597	0.0145910606107671	0.0564381193165101	0.0360716530071797	0.0410060889965476	0.0489131834649345	0.0345254537542049	0.0619123119327487	0.0620309710543648	0.0842465941891512	0.0419337185203805	0.0478179864978735	0.0310235993264751	0.0575887470890329	0.0327369282380104	0.0286841475545845	0.021782241068928	0.0176288462144081	0.0356778349873708	0.0151020275202511	0.000105442318142025	0.00217027882712708	0.00409444366751451	0.00694778982262208	0.000313149305118913	1.56122232769102e-05	0.0202187990398913	0.000610716927006823	1.16554453865267e-24	3.0388371224663e-48	2.65841507282874e-48	0.00630783051516947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60925988110241e-23	0.0005882394312668	7.41810361814012e-08	1.19905262740911e-07	0.000170530469274113	1.12690044363603e-12	0.024131960803081	9.32408229896746e-05	0.010484668861675	6.90583130353272e-05	0.00462618680723701	0.0377148324237292	0.0156472129811101	0.0102905992034239	0.0209331408304204	0.0150762380786429	0.0369872297692034	0.0346520121483657	0.057629959635984	0.0523481064311845	0.0461906098322978	0.0510806526619044	0.0723944837096072	0.067998257169028	0.082337372858743	0.0815117482483037	0.0711052387567243	0.0342152492803078	0.0346093218520925	0.0302319050657782	0.0157934913444244	0.017354848972202	0.0016109918582474	0.0133431105946957	0.0202459287097437	0.00988924714296148	0.00762635010482863	0.00859219592494661	0.00483631510666519	5.19459440368036e-05	1.18040898211259e-05	0.00348252754840748	0.0040413247051066	1.66742107701488e-06	1.6686595197608e-22	1.76429975202077e-24	2.39108185634651e-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27071735249978e-09	5.54612882988977e-05	4.66945569100387e-07	1.95514773096796e-07	5.83718048986435e-05	0.00256972744322198	0.00484127215640314	0.000396116426921375	0.00624871186641082	0.00296421491460525	0.00108504227359364	0.0161142592462594	0.0319777892352579	0.0466710946891789	0.0114452182021716	0.0344857640124122	0.0317849402493743	0.0289701325050344	0.014637312457004	0.0300100125969333	0.0353089661993342	0.0725615024587157	0.0689591010055147	0.0801055973129712	0.0957793519727122	0.0626477283204109	0.0230804722489479	0.0728918737659294	0.0203218529570944	0.0308378763728185	0.0325236250814985	0.0222736062583262	0.0274957144724881	0.0207854667419615	0.00304385443657137	0.0339714690914543	0.00669634216733186	0.0031982659439587	0.00906997396028545	0.00207288640723755	0.00314064862470909	0.000181319436612984	0.000447481612958079	0.00822596852648421	1.90054429283468e-05	1.80602153266678e-15	6.63879174417199e-17	4.39430817035717e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.341"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131291577669532	2.28597958125347e-10	0.000261152232192611	8.07231470955455e-07	0.00312737687401599	2.73946663688192e-11	1.69966179893313e-07	0.000933044514090277	9.68356409712724e-06	0.00221088826368205	0.0139020745431694	0.00498283166258192	0.0084255595573124	0.0454387817344679	0.0471552465545646	0.0355783468354387	0.0222386608860774	0.0134810519362054	0.078047484103479	0.0545236825790588	0.0511415823982754	0.0165903128571021	0.0650217448837261	0.031481653813511	0.0804283074417461	0.0212082083927361	0.122326838214068	0.0501701745245096	0.0572004388950514	0.0130887384175168	0.0174657026782046	0.0136565283065573	0.0255073288837962	0.0201292200603077	0.0197016564915039	0.0192853136326692	0.00239657012860499	0.0264270520667463	0.00379244628962211	0.000882016562578106	0.0063884751430649	0.0024760111202258	1.21571488720651e-07	0.000137479419134127	1.94943640291447e-07	8.04314930653877e-26	0.00264774799186635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.351"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72624755570493e-21	1.2270515485405e-47	0.000505375080948089	4.26744309624123e-06	0.000131134674851496	0.0089821311029715	0.000277221196257741	0.0083737195006294	0.000349787566520371	0.00098015139030686	0.00112799574021842	0.00889968184160594	0.00912503474803014	0.0179493652404864	0.00600959856859583	0.0626230805024233	0.0335646856868062	0.00888879656469092	0.0224172583474895	0.0532302244349375	0.0763155441778881	0.0516363159370107	0.0502516298450292	0.135069651226389	0.0640032139961485	0.00786693180913379	0.0781671059895188	0.0159506057626152	0.0610632987572122	0.0243025655711047	0.0758512580693662	0.0225809862003443	0.0191637211957618	0.0281489066510206	0.010239621456541	0.013960746403824	0.0040068221179542	0.00114750103019724	4.56103845110792e-05	0.00260381997800293	1.69656042334495e-05	0.0114274309125226	0.00266098459666524	1.80049155871526e-05	2.98577089146425e-06	5.64628225874283e-05	5.8501905620195e-18	1.79918707323444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.361"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86153143386517e-08	7.71208531181692e-09	9.35687860917097e-11	1.8499562315676e-16	0.00137576329243351	3.53637708419574e-06	5.1562624682047e-06	0.000518581738792006	0.00970394642972482	0.0173304741509908	0.0071305088466287	0.00546991578749764	0.0138425493852123	0.0304563790678076	0.00736544464543984	0.0255871487064483	0.0292148488194904	0.0402247392362869	0.0965628706697544	0.0620393814228476	0.0434881030934576	0.0949039874857057	0.0345267036879513	0.0601107886248186	0.0335149788075048	0.070474493144735	0.0189513223854658	0.0348264446098188	0.0233180721424028	0.0428038146671751	0.0200900994053141	0.0435334697837661	0.0370732377305667	0.0136618943937059	0.0642191176412908	0.001521495375638	0.00160220423488187	0.00159754951699822	0.000999328830361759	0.00288647356131569	0.00183892325685145	0.000373799434896785	0.0025567473704375	0.00397707164477608	0.000318395349048361	3.78939813388384e-14	1.62561201475741e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.371"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92258987666283e-41	6.34856228812574e-48	0.000112281975307914	1.6996829805857e-05	3.02511049819333e-07	1.3654600910355e-05	0.00203477978336903	6.49867621068838e-05	0.00507313320702305	0.0105362767493346	0.0111202770015887	6.16374203738097e-05	0.0174742558034119	0.00661826720972515	0.00599876946670881	0.0201505762344169	0.041002574006199	0.0508740370555996	0.0392242604851279	0.0771756834727474	0.0571542876625286	0.0315008197663685	0.0335702857332919	0.0464207869987083	0.0669970904184253	0.047758261632464	0.0460870626751297	0.0373605038136223	0.0312387619740224	0.0598371574506197	0.0474859110572416	0.0339004647781795	0.0571034955077085	0.0406504082990223	0.0196041914664848	0.00329784581735338	0.0259988473592687	0.0107664412655458	0.00301461525812665	0.00489064635861376	0.0042693959959602	1.71619447553552e-05	3.39682611524375e-05	5.38819518888873e-07	0.000621615171290179	0.00284187103350808	2.48129062825062e-05	3.68100499110774e-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.381"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304614663670761	1.18756355312198e-11	1.09999763791027e-17	5.19110804026969e-14	0.00031192920567993	1.58427238207013e-10	0.0250875818264311	0.000244761314592911	0.00914419829810165	0.00149881037196116	0.00544209292141903	0.00494965455639034	0.0150774050638558	0.0158935991019563	0.0255760050772662	0.0104372889866022	0.00431156814083898	0.0577302240948631	0.0625485253178785	0.0539887903377542	0.0588801655458085	0.04069354457024	0.0380304065782963	0.0313710936962046	0.0351527119861789	0.0759167572727167	0.0851798445492478	0.0519478515861083	0.0522830087820045	0.0786630565556522	0.0296941854461091	0.0177691956000033	0.0112911410027475	0.0118073352950646	0.0110079446867622	0.00524260119830138	0.00622103413985429	0.0257119208459034	0.00147928070660986	0.0125438821214289	0.000172198813877763	8.69125007077968e-05	7.05225136318157e-07	0.0234541764699188	0.000110279283802504	1.84118657109052e-07	3.17910399204622e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.391"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67201877977597e-16	9.77369221664508e-15	0.00164443015687646	1.50822188113121e-09	2.68234553899883e-09	0.00026463199267215	1.021819442308e-06	0.00126791721672279	0.00065610065683082	0.0119261847079605	0.0101826434818166	0.00957868360267314	0.0299446552771457	0.0284767290447665	0.0155065406683709	0.0233961274399145	0.0433954658785842	0.0630941219729524	0.0682749718292501	0.0712855571587646	0.0460091954886345	0.0421609457832663	0.0321587595969419	0.0449146864612785	0.0681432569553923	0.0761103680618818	0.048137901841305	0.0355124737913708	0.0219068555558776	0.0154085470837649	0.0346141119396314	0.025509367693382	0.0209937255032751	0.0279741970074457	0.0132065901598599	0.0256147836419796	0.0279769873765959	0.00323713941861647	0.00407200114372957	4.5405178597099e-07	0.00736068248880166	6.69678444530821e-05	1.49858712470312e-11	1.41577246921588e-05	3.46506102956261e-24	3.09298890700487e-25	5.62757303970585e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.401"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78626998285052e-10	1.3221220527469e-17	2.32356417427788e-08	1.27704213761064e-21	0.000728404497725532	4.23589178049795e-12	0.000335259726186023	0.000195373687353366	0.0126201618631017	0.0102874511533688	0.00863680596942845	0.0144696203512565	0.00389588932996352	0.0478757961078343	0.0175646577862735	0.0591705970474391	0.0744794878714386	0.0130121438113361	0.0244049538566475	0.0294378064018036	0.0374950346479447	0.0927612892404122	0.0685598765707392	0.0149376355921351	0.0472269341323225	0.0380799419469786	0.0438819459252846	0.0842355131017314	0.0588067458584802	0.0330927587255501	0.0323119588117859	0.0230097628490414	0.0291679175668767	0.0104225818960184	0.00544999197848697	0.0233761866273942	0.00776057100648694	0.00885731218482935	0.0228744917569408	3.81450888718575e-05	4.82714196552774e-06	0.000121328207493665	2.2265254539578e-10	0.000196552884645816	3.13118078722462e-10	0.000216262342151927	2.76269629754937e-30	7.58137000430427e-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.411"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2762776540189e-22	2.55655627929824e-13	7.16242873970938e-15	0.00290898878391102	3.59649793313028e-11	0.000459086360124682	0.0007191270681901	1.4961822594025e-05	3.70130287908683e-05	0.01331897880167	0.010172111892921	0.00334735019500579	0.00245920947263905	0.0169877221127029	0.00970032773064004	0.0185530397674863	0.0106432573730923	0.0326082808540195	0.0192067770406917	0.0270793119895394	0.092734711532742	0.0318424226365481	0.0628428404621372	0.0719942753275232	0.0656277481205201	0.0372010174102061	0.0393419587538881	0.0801568455894778	0.0613445672085391	0.0728969462359777	0.0155198195726637	0.0609258915521053	0.0187085752047753	0.0386706067132174	0.00303260044136245	0.00520596574577112	0.0134370523294914	0.000218677674483102	0.0421802778426451	0.00360884139163624	0.00164557922482561	0.00791838027935038	0.00461288682141028	1.2356759387052e-06	0.000114731922517744	2.18942048335636e-18	5.62140998053798e-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89887162589623e-12	1.84430184374262e-15	0.0122944950554382	9.94769278488904e-05	0.00261374849589565	0.00090731467558592	0.000787175529617939	0.021917799776998	0.0177948124711969	0.000314367929320605	0.0128782462931194	0.00703025932802639	0.019856078114965	0.0185351655743038	0.0574580370971026	0.0805370487301719	0.0412550511876704	0.0186528933584649	0.0371838998753114	0.0496357999766552	0.0299328133360048	0.0323284026331987	0.0913451926505661	0.0295532836111636	0.0699335224798681	0.0441574643221132	0.0620188181850706	0.0214848769733919	0.0373303755993611	0.0323157880965535	0.0428411861438635	0.0222013695558731	0.0202540182812742	0.00600618143991621	0.00113748384535442	0.0219497029113962	0.0139867069943913	0.0121968563208946	0.000190176819643625	0.000110251902090755	0.00896374622515626	9.70163442858459e-09	1.38929284192319e-14	1.01015668049991e-05	5.97969478649788e-24	7.50422273325183e-23	2.80722897042136e-12	5.80685239525338e-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
